n09fqu25tt,f5777459-a8e4-45a9-9986-07373842e387,492fe7bf-02f8-46a1-9f82-fd65cf3e5f2a,false,n09fqu25tt,f5777459-a8e4-45a9-9986-07373842e387,offerwall.new,7,offerwall.new,7,new,2,test
00d2070834561u85,cb281e9e-98df-497b-a7e5-4519d3d0ba69,00197bf2-70ad-41da-a0d8-b128cac61009,false,00d2070834561u85,cb281e9e-98df-497b-a7e5-4519d3d0ba69,offerwall.new,7,offerwall.new,7,new,2,test
00d2070834561u85,cb281e9e-98df-497b-a7e5-4519d3d0ba69,00197bf2-70ad-41da-a0d8-b128cac61009,false,00d2070834561u85,cb281e9e-98df-497b-a7e5-4519d3d0ba69,offerwall.new,7,offerwall.new,7,new,2,test
00d2070834561u85,cb281e9e-98df-497b-a7e5-4519d3d0ba69,00197bf2-70ad-41da-a0d8-b128cac61009,false,00d2070834561u85,cb281e9e-98df-497b-a7e5-4519d3d0ba69,offerwall.new,7,offerwall.new,7,new,2,test
00d2070834561u85,cb281e9e-98df-497b-a7e5-4519d3d0ba69,00197bf2-70ad-41da-a0d8-b128cac61009,false,00d2070834561u85,cb281e9e-98df-497b-a7e5-4519d3d0ba69,offerwall.new,7,offerwall.new,7,new,2,test
00d2070834561u85,cb281e9e-98df-497b-a7e5-4519d3d0ba69,00197bf2-70ad-41da-a0d8-b128cac61009,false,00d2070834561u85,cb281e9e-98df-497b-a7e5-4519d3d0ba69,offerwall.new,7,offerwall.new,7,new,2,test
00d2070834561u85,cb281e9e-98df-497b-a7e5-4519d3d0ba69,0046366a-3bd6-4c01-87b6-1642ff20aaff,false,00d2070834561u85,cb281e9e-98df-497b-a7e5-4519d3d0ba69,offerwall.new,7,offerwall.new,7,new,2,test
00d2070834561u85,cb281e9e-98df-497b-a7e5-4519d3d0ba69,0046366a-3bd6-4c01-87b6-1642ff20aaff,false,00d2070834561u85,cb281e9e-98df-497b-a7e5-4519d3d0ba69,offerwall.new,7,offerwall.new,7,new,2,test
00d2070834561u85,cb281e9e-98df-497b-a7e5-4519d3d0ba69,0046366a-3bd6-4c01-87b6-1642ff20aaff,false,00d2070834561u85,cb281e9e-98df-497b-a7e5-4519d3d0ba69,offerwall.new,7,offerwall.new,7,new,2,test
00d2070834561u85,cb281e9e-98df-497b-a7e5-4519d3d0ba69,0046366a-3bd6-4c01-87b6-1642ff20aaff,false,00d2070834561u85,cb281e9e-98df-497b-a7e5-4519d3d0ba69,offerwall.new,7,offerwall.new,7,new,2,test
00d2070834561u85,cb281e9e-98df-497b-a7e5-4519d3d0ba69,0046366a-3bd6-4c01-87b6-1642ff20aaff,false,00d2070834561u85,cb281e9e-98df-497b-a7e5-4519d3d0ba69,offerwall.new,7,offerwall.new,7,new,2,test
00d2070834561u85,cb281e9e-98df-497b-a7e5-4519d3d0ba69,021090b6-f46f-49f4-be33-6695302e92e7,false,00d2070834561u85,cb281e9e-98df-497b-a7e5-4519d3d0ba69,offerwall.new,7,offerwall.new,7,new,2,test
